IDA ID	IDA Text	Unique Proteins	Representative Accession	Representative Length	Representative Domains
f0dccaeb5b58af18877e053d7f074a139c7b8186	PF13155-PF01612:IPR002562-PF00476:IPR001098-PF00476:IPR001098	1	U6GHC6	2215	PF13155{Toprim_2}[607-672],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[1450-1522],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1774-1858],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1985-2213]
f2c38b1f471a6672197532953fb282d5128d4268	PF00476:IPR001098-PF01424:IPR001374	1	A0A0G1WAM1	115	PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[28-66],PF01424{R3H}:IPR001374{R3H_dom}[55-112]
f4d7fa4574e497cc3e7011f067a11319c3ff0887	PF00535:IPR001173-PF00652:IPR000772-PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00476:IPR001098	1	A0A818SGN1	1792	PF00535{Glycos_transf_2}:IPR001173{Glyco_trans_2-like}[155-322],PF00652{Ricin_B_lectin}:IPR000772{Ricin_B_lectin}[474-587],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[808-882],PF20470{HTH_61}:IPR046931{HTH_61}[888-984],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[1016-1179],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1378-1786]
f51242c2638e1d1524968fac10816d5757e3848f	PF14890-PF14528:IPR004860-PF14528:IPR004860-PF00476:IPR001098	1	A0A969LAB7	616	PF14890{Intein_splicing}[41-442],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[145-187],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[241-315],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[443-611]
f749d532a273fcf4ff727030ac5c3d7ca4c37226	PF09250:IPR015330-PF19263:IPR045455-PF01612:IPR002562-PF13392:IPR003615-PF00476:IPR001098	1	A0A286EP80	1808	PF09250{Prim-Pol}:IPR015330{DNA_primase/pol_bifunc_N}[13-182],PF19263{DUF5906}:IPR045455{NrS-1_pol-like_helicase}[564-672],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[993-1178],PF13392{HNH_3}:IPR003615{HNH_nuc}[1472-1513],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1572-1799]
f7fe8d3e903baa2144bc9886143101cded21c803	PF01297:IPR006127-PF02739:IPR020046-PF01367:IPR020045-PF01612:IPR002562-PF00476:IPR001098-PF00034:IPR009056-PF01323:IPR001853-PF03372:IPR005135-PF20975:IPR048516-PF00990:IPR000160-PF01510:IPR002502-PF00563:IPR001633	1	A0A6L2NXQ6	3256	PF01297{ZnuA}:IPR006127{ZnuA-like}[1-218],PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[513-632],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[633-736],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[779-973],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1008-1328],PF00034{Cytochrom_C}:IPR009056{Cyt_c-like_dom}[1656-1718],PF01323{DSBA}:IPR001853{DSBA-like_thioredoxin_dom}[1849-1976],PF03372{Exo_endo_phos}:IPR005135{Endo/exonuclease/phosphatase}[2006-2230],PF20975{DGCcoil}:IPR048516{DGCcoil}[2263-2653],PF00990{GGDEF}:IPR000160{GGDEF_dom}[2672-2805],PF01510{Amidase_2}:IPR002502{Amidase_domain}[2793-2898],PF00563{EAL}:IPR001633{EAL_dom}[3078-3231]
fb9d28bdbb86c3ec299890917e35995141af2388	PF01612:IPR002562-PF00476:IPR001098-PF03161:IPR004860-PF00476:IPR001098-PF00476:IPR001098	1	A0A8S5QQA2	1092	PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[31-235],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[267-489],PF03161{LAGLIDADG_2}:IPR004860{LAGLIDADG_dom}[597-743],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[832-906],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[944-1089]
fbc37284b1c7d9902e703b7db13512ae87f84fe4	PF00270:IPR011545-PF00271:IPR001650-PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00476:IPR001098	1	A0A813R6Y8	1633	PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[66-235],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[366-433],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[456-530],PF20470{HTH_61}:IPR046931{HTH_61}[536-633],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[664-827],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1218-1627]
fe33459fa2593f95f165ed22b69e769fe6f6eb70	PF00476:IPR001098-PF00593:IPR000531	1	A0A953RE75	864	PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[2-58],PF00593{TonB_dep_Rec_b-barrel}:IPR000531{TonB-dep_rcpt_b-brl}[143-472]
ffbcf96c3cb5a2ef90728a6466b0f0b978da2d57	PF00476:IPR001098-PF03283:IPR004963	1	A0AAD8GM13	185	PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[32-121],PF03283{PAE}:IPR004963{PAE/NOTUM}[127-184]
ffd232e88ca4ac67b066942ea712728bd2b8f83b	PF00069:IPR000719-PF18136:IPR041336-PF18136:IPR041336-PF00476:IPR001098	1	A0AA38M086	1593	PF00069{Pkinase}:IPR000719{Prot_kinase_dom}[484-583],PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[683-809],PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[820-950],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1228-1481]
ffd8f33db111b7a0e48192edaf3f5f7e60beed42	PF00135:IPR002018-PF18136:IPR041336-PF00476:IPR001098-PF00135:IPR002018	1	A0A5M3MFU1	2653	PF00135{COesterase}:IPR002018{CarbesteraseB}[25-513],PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[659-1035],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1569-1810],PF00135{COesterase}:IPR002018{CarbesteraseB}[2115-2563]
